Item_id,Item_title,Sponsored,Vendor,Alt_title,Promoted,Best Price,Parameters,General,EAN,Price,Currency,Has Variants,Variants,Rating,Count,Smart,Sellers Count,Total Units Sold,Total Sales Value,Item URL,Seller ID,Seller Name,Seller Url,Seller Rating,Super S
14439148180,Olej do kosiarek Briggs&Stratton 100007E 1 l,False,allegro,Olej do kosiarek Briggs&Stratton 100007E 1 l,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]",N/A,45.00,PLN,x,,4.96,1620,True,131,84,3780.0,https://allegro.pl/oferta/14439148180,113207143,kosiarkigebski,https://allegro.pl/uzytkownik/kosiarkigebski,100,True
10720052919,Akumulator Green Cell 12 V 18 Ah,False,allegro,Akumulator Green Cell 12 V 18 Ah,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Wysokość', 'values': ['167 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['77 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['181 mm'], 'highlight': False}]","[{'name': 'Wysokość', 'values': ['167 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['77 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['181 mm'], 'highlight': False}]",5902701411558,119.95,PLN,x,,4.94,308,True,99,83,9955.85,https://allegro.pl/oferta/10720052919,1818256,Swiatbaterii,https://allegro.pl/uzytkownik/Swiatbaterii,99.4,True
15010370476,Kosiarka spalinowa z koszem Cedrus 170 cm³ poj. kosza 65 l szer. koszenia 48 cm,True,allegro,Kosiarka spalinowa z koszem Cedrus 170 cm³ poj. kosza 65 l szer. koszenia 48 cm,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność kosza', 'values': ['65 l'], 'highlight': False}]","[{'name': 'Pojemność kosza', 'values': ['65 l'], 'highlight': False}]",N/A,1797.00,PLN,x,,4.75,8,True,32,3,5391.0,https://allegro.pl/oferta/15010370476,21577649,www_ewimax_pl,https://allegro.pl/uzytkownik/www_ewimax_pl,98.8,False
15044453542,Olej silnikowy Stihl HP Super 07813198053 1l,False,allegro,Olej silnikowy Stihl HP Super 07813198053 1l,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Stihl'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Stihl'], 'highlight': False}]",795711315634,65.00,PLN,x,,4.98,1060,True,79,63,4095.0,https://allegro.pl/oferta/15044453542,117759201,Marooleje,https://allegro.pl/uzytkownik/Marooleje,99.5,True
14706260071,Kosiarka spalinowa z koszem Lehmann 146 cm³ poj. kosza 40 l szer. koszenia 42 cm,False,allegro,Kosiarka spalinowa z koszem Lehmann 146 cm³ poj. kosza 40 l szer. koszenia 42 cm,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność kosza', 'values': ['40 l'], 'highlight': False}]","[{'name': 'Pojemność kosza', 'values': ['40 l'], 'highlight': False}]",N/A,799.00,PLN,x,,4.90,72,True,6,74,59126.0,https://allegro.pl/oferta/14706260071,4128918,KT-24_Polska,https://allegro.pl/uzytkownik/KT-24_Polska,99.3,True
13068190961,"Przedłużacz ogrodowy, pojedynczy DPM 30 m 1 szt. gniazd pomarańczowy",False,allegro,"Przedłużacz ogrodowy, pojedynczy DPM 30 m 1 szt. gniazd pomarańczowy",True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Długość kabla', 'values': ['30 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]","[{'name': 'Długość kabla', 'values': ['30 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]",916132264150,35.99,PLN,x,,4.65,735,True,14,74,2663.26,https://allegro.pl/oferta/13068190961,107505415,4-neo,https://allegro.pl/uzytkownik/4-neo,99.1,True
13523485149,FILTR POWIETRZA BRIGGS STRATTON 798452 593260 550e,False,allegro,FILTR POWIETRZA BRIGGS STRATTON 798452 593260 550e,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]",N/A,10.85,PLN,x,,4.93,2106,True,48,69,748.65,https://allegro.pl/oferta/13523485149,39892185,kosiarki_online,https://allegro.pl/uzytkownik/kosiarki_online,99.5,True
15107314100,Przedłużacz pojedynczy Blow 50 m 1 szt. gniazd pomarańczowy,False,allegro,Przedłużacz pojedynczy Blow 50 m 1 szt. gniazd pomarańczowy,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Długość kabla', 'values': ['50 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]","[{'name': 'Długość kabla', 'values': ['50 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]",5900804113454,52.89,PLN,x,"{'name': 'Kolor/Wzór', 'type': 'IMAGE', 'source': 'photo', 'variants': [{'id': '4503223bbc0721b14afc49d0f8f4c7d0f8879e507e3c673d414b91bbac2f0571', 'image': {'url': 'https://a.allegroimg.com/original/11887c/bccd23114a73b8a61c2e10df1cd3'}, 'selected': True, 'offer': {'url': 'https://allegro.pl/oferta/przedluzacz-ogrodowy-do-lampek-kosiarki-budowlany-gruby-sznur-2x1-5mm-50m-15107314100'}}, {'id': '0ceec7d5bfb5f6becbe0073debbf43a3e1738cdb3a2846ce7d808ab817d8f34d', 'image': {'url': 'https://a.allegroimg.com/original/11c18d/528760ca496bb0ef792283069967'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/przedluzacz-ogrodowy-do-lampek-kosiarki-budowlany-gruby-sznur-2x1-5mm-50m-15001886328'}}]}",4.93,54,True,33,69,3649.41,https://allegro.pl/oferta/15107314100,107146654,Oficjalny sklep Elektromet,https://allegro.pl/uzytkownik/elstrong2,97.7,False
13650512123,Akumulator BLUETEC 12 V 18 Ah,False,allegro,Akumulator BLUETEC 12 V 18 Ah,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Wysokość', 'values': ['165 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['180 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['75 mm'], 'highlight': False}]","[{'name': 'Wysokość', 'values': ['165 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['180 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['75 mm'], 'highlight': False}]",5900804127529,98.48,PLN,x,,4.97,267,True,4,67,6598.16,https://allegro.pl/oferta/13650512123,79464160,Oficjalny sklep Blow,https://allegro.pl/uzytkownik/BLOW_Electronic,99.4,True
15007449351,"Przedłużacz ogrodowy, pojedynczy Kraft&Dele 30 m 1 szt. gniazd pomarańczowy",False,allegro,"Przedłużacz ogrodowy, pojedynczy Kraft&Dele 30 m 1 szt. gniazd pomarańczowy",True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Długość kabla', 'values': ['30 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Z uziemieniem'], 'highlight': False}]","[{'name': 'Długość kabla', 'values': ['30 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Z uziemieniem'], 'highlight': False}]",5903175335166,45.00,PLN,x,,4.76,989,True,38,62,2790.0,https://allegro.pl/oferta/15007449351,24317377,GRAND--MASTER,https://allegro.pl/uzytkownik/GRAND--MASTER,98.8,False
